review_id,review_text,sentiment_label,sentiment_score,identified_themes,bank,date
1262,not bad,positive,0.9995881915092468,['Other'],Bank of Abyssinia,2024-05-26
1263,I can't use the app unless I turn off developer mode?? What kind of stupid rule is that?? The worst experience for a banking app!!,negative,-0.9998013377189636,['User Interface & Experience'],Bank of Abyssinia,2024-05-26
1264,Nice,positive,0.9998552799224854,['User Interface & Experience'],Bank of Abyssinia,2024-05-25
1265,How disappointing!,negative,-0.99981290102005,['Other'],Bank of Abyssinia,2024-05-25
1266,Sorry to say this compared to other banks mobile app its the worest it need more improvement the app doesn't match the bank standard it need more update its too slow plus it keep saying stop developing option on your phone when no developing setting enabled ??plus when it come to recent transaction nothing to display...,negative,-0.9994317889213562,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Bank of Abyssinia,2024-05-24
1267,Good,positive,0.9998161196708679,['User Interface & Experience'],Bank of Abyssinia,2024-05-24
1268,Very Very nice 👌 👍,positive,0.9998488426208496,['User Interface & Experience'],Bank of Abyssinia,2024-05-23
1269,🥰🥰🥰🥰🥰,negative,-0.6970564723014832,['Other'],Bank of Abyssinia,2024-05-23
1270,Cool,positive,0.9998509883880615,['Other'],Bank of Abyssinia,2024-05-22
1271,What is that disable developer option I have never seen any app commands.,negative,-0.9988861680030823,['Feature Requests'],Bank of Abyssinia,2024-05-22
1272,Please fix the app i doesn't belongs to Abbssinya Bank Name,negative,-0.9982648491859436,['Customer Support'],Bank of Abyssinia,2024-05-21
1273,All,positive,0.9902591705322266,['Other'],Bank of Abyssinia,2024-05-21
1274,Very poor,negative,-0.9997965693473816,['Other'],Bank of Abyssinia,2024-05-21
1275,Excellent,positive,0.9998434782028198,['Other'],Bank of Abyssinia,2024-05-21
1276,"Playstore need to have some option to give 0 stars because this application right here, deserve exactly that, imagine being one of the biggest banks In the country and can't manage to have good mobile application in the Era of mobile money, you guys are in the brink of collapse you better make it right real quick or you gonna be 10 meters down to the grave. DON'T USE THIS APP, IT'S WASTE OF TIME.",negative,-0.9993355870246887,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Bank of Abyssinia,2024-05-21
1277,It's good when i've downloaded at first. But now it doesn't work well,negative,-0.9944619536399841,['User Interface & Experience'],Bank of Abyssinia,2024-05-20
1278,It's just terrible. It kept crashing in middle of transaction. Hell sometimes it won't open. My phone is stock Android (pixel 8) and I don't even know how this happens. Fix it!,negative,-0.9996610879898071,"['Transaction Performance', 'Customer Support']",Bank of Abyssinia,2024-05-20
1279,ደስታው ንጋቴ,negative,-0.7850591540336609,['Other'],Bank of Abyssinia,2024-05-20
1280,Best,positive,0.9997941851615906,['User Interface & Experience'],Bank of Abyssinia,2024-05-20
1281,Good but not working top up,positive,0.9643874764442444,['User Interface & Experience'],Bank of Abyssinia,2024-05-20
1282,በጣም ቀፋፊ አፕ ነው ። ሰርቶ አያውቅም ። በጣም ብዙ ችግር አለበት ከአቢሲኒያ ባንክ የማይጠበቅ አፕ ለምን ደህና ዲቨሎኘር ቀጥራችሁ አፕሊኬሽኑን ድጋሚ አታሰሩትም ?,negative,-0.9771652221679688,['Other'],Bank of Abyssinia,2024-05-19
1283,It is good,positive,0.9998494386672974,['User Interface & Experience'],Bank of Abyssinia,2024-05-19
1284,Great app..,positive,0.9998515844345093,['Other'],Bank of Abyssinia,2024-05-18
1285,This app is the most worst app I used in Ethiopia and belive me I know I live in Ethiopia. Being the fincial app It doesn't work when you want it. It makes you wait for cash out code and immediately debit the amount before sending the code I have got to say abysinia bank I didn't expect this from you and I use CBE mobile banking,negative,-0.9997337460517883,['User Interface & Experience'],Bank of Abyssinia,2024-05-18
1286,Best,positive,0.9997941851615906,['User Interface & Experience'],Bank of Abyssinia,2024-05-18
1287,Very good,positive,0.9998520612716675,['User Interface & Experience'],Bank of Abyssinia,2024-05-18
1288,BOA,negative,-0.7410539388656616,['Other'],Bank of Abyssinia,2024-05-18
1289,Poor mobile banking alwayes not working alwayes,negative,-0.9997960925102234,['User Interface & Experience'],Bank of Abyssinia,2024-05-17
1290,"Absolutely the worst mobile banking app.it crashs every time,problem when logging in and and cuts my balance when top up without even recharging",negative,-0.9997944235801697,"['Transaction Performance', 'User Interface & Experience']",Bank of Abyssinia,2024-05-17
1291,Fails occasionally.,negative,-0.9992883801460266,['Transaction Performance'],Bank of Abyssinia,2024-05-16
1292,Worst app ever,negative,-0.9997803568840027,['Other'],Bank of Abyssinia,2024-05-16
1293,Easy and cool app,positive,0.999842643737793,['Other'],Bank of Abyssinia,2024-05-16
1294,open,positive,0.9997945427894592,['Other'],Bank of Abyssinia,2024-05-16
1295,App is so bad network,negative,-0.9997804760932922,['Other'],Bank of Abyssinia,2024-05-16
1296,It's not working for 3days. Come on as a big bank in Ethiopia this is unprofessionallism from boa,negative,-0.9994888305664062,['Other'],Bank of Abyssinia,2024-05-15
1297,"Be careful of using this app to transfer large sums of money. Recently I can't top up my mobile card, can't pay tickets, can't transfer money to Telebirr. The *815# works but what's the use of an app if we're using USSD. It will refund your mobile top up days after failing to top up but I wouldn't want to risk that. I'm a big fan of BoA but I wouldn't recommend this app. 👎",negative,-0.9890459179878235,"['Transaction Performance', 'User Interface & Experience']",Bank of Abyssinia,2024-05-15
1298,Nice 🤙,positive,0.9998424053192139,['User Interface & Experience'],Bank of Abyssinia,2024-05-14
1299,"The worst mobile banking app, doesn't even work for a week properly.",negative,-0.999815046787262,['User Interface & Experience'],Bank of Abyssinia,2024-05-14
1300,Secretary,positive,0.9963317513465881,['Other'],Bank of Abyssinia,2024-05-14
1301,77867748 I can't update my mobile banking,negative,-0.9957204461097717,"['User Interface & Experience', 'Feature Requests']",Bank of Abyssinia,2024-05-14
1302,Hate how we're expected to disable 'Developer Options' everytime we open the app. An unnecessary point of friction that's been put in place in the guise of security.,negative,-0.9997732043266296,"['Transaction Performance', 'User Interface & Experience', 'Feature Requests']",Bank of Abyssinia,2024-05-14
1303,Exilent service,negative,-0.9688147902488708,['Customer Support'],Bank of Abyssinia,2024-05-13
1304,Build a new app,positive,0.9461660385131836,"['User Interface & Experience', 'Feature Requests']",Bank of Abyssinia,2024-05-13
1305,Exceptional service,positive,0.9998124241828918,['Customer Support'],Bank of Abyssinia,2024-05-13
1306,I don't get why this app is developed it is not functional at all !!,negative,-0.9997220635414124,['Other'],Bank of Abyssinia,2024-05-12
1307,Good application,positive,0.999854564666748,['User Interface & Experience'],Bank of Abyssinia,2024-05-12
1308,good good,positive,0.9998282194137573,['User Interface & Experience'],Bank of Abyssinia,2024-05-12
1309,This app is trash,negative,-0.9997709393501282,['Other'],Bank of Abyssinia,2024-05-12
1310,It's improved now,positive,0.9998502731323242,['Other'],Bank of Abyssinia,2024-05-12
1311,It is really make my life so much easy!,positive,0.9993164539337158,['Other'],Bank of Abyssinia,2024-05-11
1312,Good appp,positive,0.9998493194580078,['User Interface & Experience'],Bank of Abyssinia,2024-05-11
1313,My advice for whoever reading is go look for other bank(awash bank is a great example). This bank won't even allow you to access your money when you want. It has bad servers which don't work(respond) on time.,negative,-0.9994551539421082,"['Account Access Issues', 'Transaction Performance', 'User Interface & Experience']",Bank of Abyssinia,2024-05-11
1314,Good,positive,0.9998161196708679,['User Interface & Experience'],Bank of Abyssinia,2024-05-11
1315,Am not satisfay,negative,-0.9995954632759094,['Other'],Bank of Abyssinia,2024-05-11
1316,Preventing login because I have developer options on is not security. Moved all my money somewhere else because I just didn't wanna deal with it,negative,-0.9994331002235413,"['Account Access Issues', 'Feature Requests']",Bank of Abyssinia,2024-05-11
1317,The app has bugs. Signing in is still a challenge. Transfer to another bank is impossible. The app is slow and bland.,negative,-0.999795138835907,"['Account Access Issues', 'Transaction Performance']",Bank of Abyssinia,2024-05-10
1318,Why do u force me to Turn OFF developers option just to use your app its not fair and am not using ur app anymore,negative,-0.9993390440940857,"['User Interface & Experience', 'Feature Requests']",Bank of Abyssinia,2024-05-10
1319,"Very poor app. It crashes every time, doesn't load properly, and you can't even buy airtime. The programming is subpar. Please take lessons from other online banking apps. I would give it a zero if I could!!",negative,-0.9998053908348083,"['Transaction Performance', 'User Interface & Experience']",Bank of Abyssinia,2024-05-10
1320,GOOD HARMONY BANK,positive,0.9997896552085876,['User Interface & Experience'],Bank of Abyssinia,2024-05-10
1321,This app is very simpl for useing,negative,-0.9941026568412781,['User Interface & Experience'],Bank of Abyssinia,2024-05-09
1322,Very laggy un able to make transactions Fix it,negative,-0.9998063445091248,['Customer Support'],Bank of Abyssinia,2024-05-09
1323,After recent update the app keeps asking to disable developers options and won't let you use it unless you do.,negative,-0.9748206734657288,"['User Interface & Experience', 'Feature Requests']",Bank of Abyssinia,2024-05-09
1324,Wow amazing,positive,0.9998724460601807,['Other'],Bank of Abyssinia,2024-05-09
1325,Ethiopia,positive,0.9780408143997192,['Other'],Bank of Abyssinia,2024-05-09
1326,Great UI UX Design !!!,positive,0.9996935129165649,"['Account Access Issues', 'User Interface & Experience']",Bank of Abyssinia,2024-05-09
1327,Rubbish!,negative,-0.999776303768158,['Other'],Bank of Abyssinia,2024-05-09
1328,App is any updates why?,negative,-0.996690034866333,['Feature Requests'],Bank of Abyssinia,2024-05-09
1329,Good,positive,0.9998161196708679,['User Interface & Experience'],Bank of Abyssinia,2024-05-09
1330,"I am an app developer, I need to keep developer options on... WHY ARE YOU ASKING ME TO TURN DEVELOPER OPTIONS OFF... why is it that Abyssinia is the only damned bank in Ethiopia that just can't seem to buld an app that works... it's not that hard people, just look at CBE... this is simply terrible, borderline unusable!",negative,-0.9993929862976074,"['User Interface & Experience', 'Feature Requests']",Bank of Abyssinia,2024-05-09
1331,UGH 🤮🤮🤮 they are super calculative when it CM 2 Mobile-banking or any online stuff. If ur degital!! better chose other bank.,negative,-0.9985111355781555,['User Interface & Experience'],Bank of Abyssinia,2024-05-08
1332,Slow every time,negative,-0.999620795249939,['Transaction Performance'],Bank of Abyssinia,2024-05-08
1333,It takes a very long time to log in please fix,negative,-0.9983991980552673,"['Transaction Performance', 'Customer Support']",Bank of Abyssinia,2024-05-08
1334,It's not functional at all,negative,-0.9997891783714294,['Other'],Bank of Abyssinia,2024-05-08
1335,What's wrong with App. this days? it doesn't working properly. 1) it's VERY SLOW & doesn't open. it's very Annoying. 2) most of the time it says repeatedly Please try it again or try it later but again and again it doesn't open or work. 3) repeatedly it says something went wrong then it off the screen. I've updated the App. when it needed but nothing changed. 👉PLEASE if it has some issues with the App. Please fix it otherwise I'm going to uninstall it.,negative,-0.9997007846832275,"['Transaction Performance', 'Customer Support', 'Feature Requests']",Bank of Abyssinia,2024-05-08
1336,Eri,positive,0.9242493510246277,['Other'],Bank of Abyssinia,2024-05-08
1337,Disgrace app,negative,-0.9997820258140564,['Other'],Bank of Abyssinia,2024-05-08
1338,It doesn't work 😔,negative,-0.9997815489768982,['Other'],Bank of Abyssinia,2024-05-07
1339,It crash repeatedly! Try to make it more stable for customers need meet!,negative,-0.9996886253356934,['Transaction Performance'],Bank of Abyssinia,2024-05-07
1340,After two weeks it require update why?,negative,-0.9965284466743469,"['User Interface & Experience', 'Feature Requests']",Bank of Abyssinia,2024-05-07
1341,Good,positive,0.9998161196708679,['User Interface & Experience'],Bank of Abyssinia,2024-05-07
1342,Excellence,positive,0.9998365640640259,['Other'],Bank of Abyssinia,2024-05-07
1343,It keeps crashing and hasn't been fixed,negative,-0.999289870262146,"['Transaction Performance', 'Customer Support']",Bank of Abyssinia,2024-05-07
